# time,Vm1,Vm2
1.544999999999999984e-01,-6.389678242935128982e-02,-6.389678242935128982e-02
1.547499999999999987e-01,-6.390008656044840474e-02,-6.390008656044840474e-02
1.549999999999999989e-01,-6.390338079568957941e-02,-6.390338079568957941e-02
1.552499999999999991e-01,-6.390666516471295300e-02,-6.390666516471295300e-02
1.554999999999999993e-01,-6.390993969706776356e-02,-6.390993969706776356e-02
1.557499999999999996e-01,-6.391320442221483378e-02,-6.391320442221483378e-02
1.559999999999999998e-01,-6.391645936952669582e-02,-6.391645936952669582e-02
1.562500000000000000e-01,-6.391970456828788283e-02,-6.391970456828788283e-02
1.565000000000000002e-01,-6.392294004769522031e-02,-6.392294004769522031e-02
1.567500000000000004e-01,-6.392616583685814535e-02,-6.392616583685814535e-02
1.570000000000000007e-01,-6.392938196479892865e-02,-6.392938196479892865e-02
1.572500000000000009e-01,-6.393258846045284105e-02,-6.393258846045284105e-02
1.575000000000000011e-01,-6.393578535266854213e-02,-6.393578535266854213e-02
1.577500000000000013e-01,-6.393897267020830222e-02,-6.393897267020830222e-02
1.580000000000000016e-01,-6.394215044174823837e-02,-6.394215044174823837e-02
1.582500000000000018e-01,-6.394531869587850859e-02,-6.394531869587850859e-02
1.585000000000000020e-01,-6.394847746110371434e-02,-6.394847746110371434e-02
1.587500000000000022e-01,-6.395162676584316419e-02,-6.395162676584316419e-02
1.590000000000000024e-01,-6.395476663843091547e-02,-6.395476663843091547e-02
1.592500000000000027e-01,-6.395789710711616283e-02,-6.395789710711616283e-02
1.595000000000000029e-01,-6.396101820006361294e-02,-6.396101820006361294e-02
1.597500000000000031e-01,-6.396412994535348451e-02,-6.396412994535348451e-02
1.600000000000000033e-01,-6.396723237098202175e-02,-6.396723237098202175e-02
1.602500000000000036e-01,-6.397032550486156377e-02,-6.397032550486156377e-02
1.605000000000000038e-01,-6.397340937482080825e-02,-6.397340937482080825e-02
1.607500000000000040e-01,-6.397648400860521389e-02,-6.397648400860521389e-02
1.610000000000000042e-01,-6.397954943387701432e-02,-6.397954943387701432e-02
1.612500000000000044e-01,-6.398260567821560663e-02,-6.398260567821560663e-02
1.615000000000000047e-01,-6.398565276911799549e-02,-6.398565276911799549e-02
1.617500000000000049e-01,-6.398869073399855723e-02,-6.398869073399855723e-02
1.620000000000000051e-01,-6.399171960018973371e-02,-6.399171960018973371e-02
1.622500000000000053e-01,-6.399473939494203234e-02,-6.399473939494203234e-02
1.625000000000000056e-01,-6.399775014542437301e-02,-6.399775014542437301e-02
1.627500000000000058e-01,-6.400075187872426852e-02,-6.400075187872426852e-02
1.630000000000000060e-01,-6.400374462184812985e-02,-6.400374462184812985e-02
1.632500000000000062e-01,-6.400672840172154376e-02,-6.400672840172154376e-02
1.635000000000000064e-01,-6.400970324518934218e-02,-6.400970324518934218e-02
1.637500000000000067e-01,-6.401266917901606013e-02,-6.401266917901606013e-02
1.640000000000000069e-01,-6.401562622988600515e-02,-6.401562622988600515e-02
1.642500000000000071e-01,-6.401857442440359036e-02,-6.401857442440359036e-02
1.645000000000000073e-01,-6.402151378909357038e-02,-6.402151378909357038e-02
1.647500000000000075e-01,-6.402444435040116621e-02,-6.402444435040116621e-02
1.650000000000000078e-01,-6.402736613469252325e-02,-6.402736613469252325e-02
1.652500000000000080e-01,-6.403027916825473898e-02,-6.403027916825473898e-02
1.655000000000000082e-01,-6.403318347729619608e-02,-6.403318347729619608e-02
1.657500000000000084e-01,-6.403607908794679837e-02,-6.403607908794679837e-02
1.660000000000000087e-01,-6.403896602625826218e-02,-6.403896602625826218e-02
1.662500000000000089e-01,-6.404184431820410250e-02,-6.404184431820410250e-02
1.665000000000000091e-01,-6.404471398968013263e-02,-6.404471398968013263e-02
1.667500000000000093e-01,-6.404757506650463061e-02,-6.404757506650463061e-02
1.670000000000000095e-01,-6.405042757441853363e-02,-6.405042757441853363e-02
1.672500000000000098e-01,-6.405327153908572935e-02,-6.405327153908572935e-02
1.675000000000000100e-01,-6.405610698609312537e-02,-6.405610698609312537e-02
1.677500000000000102e-01,-6.405893394095109328e-02,-6.405893394095109328e-02
1.680000000000000104e-01,-6.406175242909359357e-02,-6.406175242909359357e-02
1.682500000000000107e-01,-6.406456247587841157e-02,-6.406456247587841157e-02
1.685000000000000109e-01,-6.406736410658731007e-02,-6.406736410658731007e-02
1.687500000000000111e-01,-6.407015734642643179e-02,-6.407015734642643179e-02
1.690000000000000113e-01,-6.407294222052639654e-02,-6.407294222052639654e-02
1.692500000000000115e-01,-6.407571875394255101e-02,-6.407571875394255101e-02
1.695000000000000118e-01,-6.407848697165520468e-02,-6.407848697165520468e-02
1.697500000000000120e-01,-6.408124689856981027e-02,-6.408124689856981027e-02
1.700000000000000122e-01,-6.408399855951728286e-02,-6.408399855951728286e-02
1.702500000000000124e-01,-6.408674197925413873e-02,-6.408674197925413873e-02
1.705000000000000127e-01,-6.408947718246281455e-02,-6.408947718246281455e-02
1.707500000000000129e-01,-6.409220419375177835e-02,-6.409220419375177835e-02
1.710000000000000131e-01,-6.409492303765564059e-02,-6.409492303765564059e-02
1.712500000000000133e-01,-6.409763373863586189e-02,-6.409763373863586189e-02
1.715000000000000135e-01,-6.410033632108035062e-02,-6.410033632108035062e-02
1.717500000000000138e-01,-6.410303080930414288e-02,-6.410303080930414288e-02
1.720000000000000140e-01,-6.410571722754933310e-02,-6.410571722754933310e-02
1.722500000000000142e-01,-6.410839559998542103e-02,-6.410839559998542103e-02
1.725000000000000144e-01,-6.411106595070968639e-02,-6.411106595070968639e-02
1.727500000000000147e-01,-6.411372830374703624e-02,-6.411372830374703624e-02
1.730000000000000149e-01,-6.411638268305051847e-02,-6.411638268305051847e-02
1.732500000000000151e-01,-6.411902911250141890e-02,-6.411902911250141890e-02
1.735000000000000153e-01,-6.412166761590951114e-02,-6.412166761590951114e-02
1.737500000000000155e-01,-6.412429821701327859e-02,-6.412429821701327859e-02
1.740000000000000158e-01,-6.412692093948002547e-02,-6.412692093948002547e-02
1.742500000000000160e-01,-6.412953580690629318e-02,-6.412953580690629318e-02
1.745000000000000162e-01,-6.413214284281786026e-02,-6.413214284281786026e-02
1.747500000000000164e-01,-6.413474207067011712e-02,-6.413474207067011712e-02
1.750000000000000167e-01,-6.413733351384805215e-02,-6.413733351384805215e-02
1.752500000000000169e-01,-6.413991719566679295e-02,-6.413991719566679295e-02
1.755000000000000171e-01,-6.414249313937153696e-02,-6.414249313937153696e-02
1.757500000000000173e-01,-6.414506136813792614e-02,-6.414506136813792614e-02
1.759999999999999898e-01,-6.414762190507225514e-02,-6.414762190507225514e-02
1.762499999999999900e-01,-6.415017477321137418e-02,-6.415017477321137418e-02
1.764999999999999902e-01,-6.415271999552338289e-02,-6.415271999552338289e-02
1.767499999999999905e-01,-6.415525759490738056e-02,-6.415525759490738056e-02
1.769999999999999907e-01,-6.415778759419403510e-02,-6.415778759419403510e-02
1.772499999999999909e-01,-6.416031001614568019e-02,-6.416031001614568019e-02
1.774999999999999911e-01,-6.416282488345634305e-02,-6.416282488345634305e-02
1.777499999999999913e-01,-6.416533221875209136e-02,-6.416533221875209136e-02
1.779999999999999916e-01,-6.416783204459136636e-02,-6.416783204459136636e-02
1.782499999999999918e-01,-6.417032438346488565e-02,-6.417032438346488565e-02
1.784999999999999920e-01,-6.417280925779607348e-02,-6.417280925779607348e-02
1.787499999999999922e-01,-6.417528668994124108e-02,-6.417528668994124108e-02
1.789999999999999925e-01,-6.417775670218968387e-02,-6.417775670218968387e-02
1.792499999999999927e-01,-6.418021931676390346e-02,-6.418021931676390346e-02
1.794999999999999929e-01,-6.418267455581992686e-02,-6.418267455581992686e-02
1.797499999999999931e-01,-6.418512244144736201e-02,-6.418512244144736201e-02
1.799999999999999933e-01,-6.418756299566971690e-02,-6.418756299566971690e-02
1.802499999999999936e-01,-6.418999624044455232e-02,-6.418999624044455232e-02
1.804999999999999938e-01,-6.419242219766360669e-02,-6.419242219766360669e-02
1.807499999999999940e-01,-6.419484088915308750e-02,-6.419484088915308750e-02
1.809999999999999942e-01,-6.419725233667374076e-02,-6.419725233667374076e-02
1.812499999999999944e-01,-6.419965656192128112e-02,-6.419965656192128112e-02
1.814999999999999947e-01,-6.420205358652636418e-02,-6.420205358652636418e-02
1.817499999999999949e-01,-6.420444343205482240e-02,-6.420444343205482240e-02
1.819999999999999951e-01,-6.420682612000808143e-02,-6.420682612000808143e-02
1.822499999999999953e-01,-6.420920167182288252e-02,-6.420920167182288252e-02
1.824999999999999956e-01,-6.421157010887207361e-02,-6.421157010887207361e-02
1.827499999999999958e-01,-6.421393145246430401e-02,-6.421393145246430401e-02
1.829999999999999960e-01,-6.421628572384434352e-02,-6.421628572384434352e-02
1.832499999999999962e-01,-6.421863294419351276e-02,-6.421863294419351276e-02
1.834999999999999964e-01,-6.422097313462964141e-02,-6.422097313462964141e-02
1.837499999999999967e-01,-6.422330631620723485e-02,-6.422330631620723485e-02
1.839999999999999969e-01,-6.422563250991777939e-02,-6.422563250991777939e-02
1.842499999999999971e-01,-6.422795173668997826e-02,-6.422795173668997826e-02
1.844999999999999973e-01,-6.423026401738965441e-02,-6.423026401738965441e-02
1.847499999999999976e-01,-6.423256937282030565e-02,-6.423256937282030565e-02
1.849999999999999978e-01,-6.423486782372313242e-02,-6.423486782372313242e-02
1.852499999999999980e-01,-6.423715939077707937e-02,-6.423715939077707937e-02
1.854999999999999982e-01,-6.423944409459932114e-02,-6.423944409459932114e-02
1.857499999999999984e-01,-6.424172195574516520e-02,-6.424172195574516520e-02
1.859999999999999987e-01,-6.424399299470837099e-02,-6.424399299470837099e-02
1.862499999999999989e-01,-6.424625723192131654e-02,-6.424625723192131654e-02
1.864999999999999991e-01,-6.424851468775527596e-02,-6.424851468775527596e-02
1.867499999999999993e-01,-6.425076538252040559e-02,-6.425076538252040559e-02
1.869999999999999996e-01,-6.425300933646614643e-02,-6.425300933646614643e-02
1.872499999999999998e-01,-6.425524656978105764e-02,-6.425524656978105764e-02
1.875000000000000000e-01,-6.425747710259356593e-02,-6.425747710259356593e-02
1.877500000000000002e-01,-6.425970095497153534e-02,-6.425970095497153534e-02
1.880000000000000004e-01,-6.426191814692290560e-02,-6.426191814692290560e-02
1.882500000000000007e-01,-6.426412869839555342e-02,-6.426412869839555342e-02
1.885000000000000009e-01,-6.426633262927773649e-02,-6.426633262927773649e-02
1.887500000000000011e-01,-6.426852995939803803e-02,-6.426852995939803803e-02
1.890000000000000013e-01,-6.427072070852568597e-02,-6.427072070852568597e-02
1.892500000000000016e-01,-6.427290489637081661e-02,-6.427290489637081661e-02
1.895000000000000018e-01,-6.427508254258434972e-02,-6.427508254258434972e-02
1.897500000000000020e-01,-6.427725366675847429e-02,-6.427725366675847429e-02
1.900000000000000022e-01,-6.427941828842663463e-02,-6.427941828842663463e-02
1.902500000000000024e-01,-6.428157642706384955e-02,-6.428157642706384955e-02
1.905000000000000027e-01,-6.428372810208674015e-02,-6.428372810208674015e-02
1.907500000000000029e-01,-6.428587333285376570e-02,-6.428587333285376570e-02
1.910000000000000031e-01,-6.428801213866552899e-02,-6.428801213866552899e-02
1.912500000000000033e-01,-6.429014453876469304e-02,-6.429014453876469304e-02
1.915000000000000036e-01,-6.429227055233630028e-02,-6.429227055233630028e-02
1.917500000000000038e-01,-6.429439019850798076e-02,-6.429439019850798076e-02
1.920000000000000040e-01,-6.429650349635009088e-02,-6.429650349635009088e-02
1.922500000000000042e-01,-6.429861046487585219e-02,-6.429861046487585219e-02
1.925000000000000044e-01,-6.430071112304149017e-02,-6.430071112304149017e-02
1.927500000000000047e-01,-6.430280548974652566e-02,-6.430280548974652566e-02
1.930000000000000049e-01,-6.430489358383384424e-02,-6.430489358383384424e-02
1.932500000000000051e-01,-6.430697542408994605e-02,-6.430697542408994605e-02
1.935000000000000053e-01,-6.430905102924500127e-02,-6.430905102924500127e-02
1.937500000000000056e-01,-6.431112041797305834e-02,-6.431112041797305834e-02
1.940000000000000058e-01,-6.431318360889233532e-02,-6.431318360889233532e-02
1.942500000000000060e-01,-6.431524062056524771e-02,-6.431524062056524771e-02
1.945000000000000062e-01,-6.431729147149851944e-02,-6.431729147149851944e-02
1.947500000000000064e-01,-6.431933618014362697e-02,-6.431933618014362697e-02
1.950000000000000067e-01,-6.432137476489660499e-02,-6.432137476489660499e-02
1.952500000000000069e-01,-6.432340724409854604e-02,-6.432340724409854604e-02
1.955000000000000071e-01,-6.432543363603557274e-02,-6.432543363603557274e-02
1.957500000000000073e-01,-6.432745395893896267e-02,-6.432745395893896267e-02
1.960000000000000075e-01,-6.432946823098541211e-02,-6.432946823098541211e-02
1.962500000000000078e-01,-6.433147647029731353e-02,-6.433147647029731353e-02
1.965000000000000080e-01,-6.433347869494257520e-02,-6.433347869494257520e-02
1.967500000000000082e-01,-6.433547492293510695e-02,-6.433547492293510695e-02
1.970000000000000084e-01,-6.433746517223487560e-02,-6.433746517223487560e-02
1.972500000000000087e-01,-6.433944946074800220e-02,-6.433944946074800220e-02
1.975000000000000089e-01,-6.434142780632706726e-02,-6.434142780632706726e-02
1.977500000000000091e-01,-6.434340022677109694e-02,-6.434340022677109694e-02
1.980000000000000093e-01,-6.434536673982582666e-02,-6.434536673982582666e-02
1.982500000000000095e-01,-6.434732736318388158e-02,-6.434732736318388158e-02
1.985000000000000098e-01,-6.434928211448490143e-02,-6.434928211448490143e-02
1.987500000000000100e-01,-6.435123101131560996e-02,-6.435123101131560996e-02
1.990000000000000102e-01,-6.435317407121010636e-02,-6.435317407121010636e-02
1.992500000000000104e-01,-6.435511131165000398e-02,-6.435511131165000398e-02
1.995000000000000107e-01,-6.435704275006459696e-02,-6.435704275006459696e-02
1.997500000000000109e-01,-6.435896840383086015e-02,-6.435896840383086015e-02
2.000000000000000111e-01,-6.436088829027380998e-02,-6.436088829027380998e-02
2.002500000000000113e-01,-6.436280242666653217e-02,-6.436280242666653217e-02
2.005000000000000115e-01,-6.436471083023040385e-02,-6.436471083023040385e-02
2.007500000000000118e-01,-6.436661351813521836e-02,-6.436661351813521836e-02
2.010000000000000120e-01,-6.436851050749932412e-02,-6.436851050749932412e-02
2.012500000000000122e-01,-6.437040181538987438e-02,-6.437040181538987438e-02
2.015000000000000124e-01,-6.437228745882279946e-02,-6.437228745882279946e-02
2.017500000000000127e-01,-6.437416745476318147e-02,-6.437416745476318147e-02
2.020000000000000129e-01,-6.437604182012517107e-02,-6.437604182012517107e-02
2.022500000000000131e-01,-6.437791057177237597e-02,-6.437791057177237597e-02
2.025000000000000133e-01,-6.437977372651783325e-02,-6.437977372651783325e-02
2.027500000000000135e-01,-6.438163130112417587e-02,-6.438163130112417587e-02
2.030000000000000138e-01,-6.438348331230399346e-02,-6.438348331230399346e-02
2.032500000000000140e-01,-6.438532977671956870e-02,-6.438532977671956870e-02
2.035000000000000142e-01,-6.438717071098358502e-02,-6.438717071098358502e-02
2.037500000000000144e-01,-6.438900613165876585e-02,-6.438900613165876585e-02
2.040000000000000147e-01,-6.439083605525824927e-02,-6.439083605525824927e-02
2.042500000000000149e-01,-6.439266049824575455e-02,-6.439266049824575455e-02
2.045000000000000151e-01,-6.439447947703572095e-02,-6.439447947703572095e-02
2.047500000000000153e-01,-6.439629300799337708e-02,-6.439629300799337708e-02
2.050000000000000155e-01,-6.439810110743494909e-02,-6.439810110743494909e-02
2.052500000000000158e-01,-6.439990379162777168e-02,-6.439990379162777168e-02
2.055000000000000160e-01,-6.440170107679051015e-02,-6.440170107679051015e-02
2.057500000000000162e-01,-6.440349297909325754e-02,-6.440349297909325754e-02
2.060000000000000164e-01,-6.440527951465763179e-02,-6.440527951465763179e-02
2.062500000000000167e-01,-6.440706069955699775e-02,-6.440706069955699775e-02
2.065000000000000169e-01,-6.440883654981655049e-02,-6.440883654981655049e-02
2.067500000000000171e-01,-6.441060708141352342e-02,-6.441060708141352342e-02
2.070000000000000173e-01,-6.441237231027729937e-02,-6.441237231027729937e-02
2.072500000000000175e-01,-6.441413225228947992e-02,-6.441413225228947992e-02
2.075000000000000178e-01,-6.441588692328421850e-02,-6.441588692328421850e-02
2.077500000000000180e-01,-6.441763633904815101e-02,-6.441763633904815101e-02
2.080000000000000182e-01,-6.441938051532067333e-02,-6.441938051532067333e-02
2.082499999999999907e-01,-6.442111946779406628e-02,-6.442111946779406628e-02
2.084999999999999909e-01,-6.442285321211353721e-02,-6.442285321211353721e-02
2.087499999999999911e-01,-6.442458176387745594e-02,-6.442458176387745594e-02
2.089999999999999913e-01,-6.442630513863756292e-02,-6.442630513863756292e-02
2.092499999999999916e-01,-6.442802335189894147e-02,-6.442802335189894147e-02
2.094999999999999918e-01,-6.442973641912023985e-02,-6.442973641912023985e-02
2.097499999999999920e-01,-6.443144435571385165e-02,-6.443144435571385165e-02
2.099999999999999922e-01,-6.443314717704597128e-02,-6.443314717704597128e-02
2.102499999999999925e-01,-6.443484489843680219e-02,-6.443484489843680219e-02
2.104999999999999927e-01,-6.443653753516062621e-02,-6.443653753516062621e-02
2.107499999999999929e-01,-6.443822510244597013e-02,-6.443822510244597013e-02
2.109999999999999931e-01,-6.443990761547577217e-02,-6.443990761547577217e-02
2.112499999999999933e-01,-6.444158508938750696e-02,-6.444158508938750696e-02
2.114999999999999936e-01,-6.444325753927332423e-02,-6.444325753927332423e-02
2.117499999999999938e-01,-6.444492498018018767e-02,-6.444492498018018767e-02
2.119999999999999940e-01,-6.444658742710987487e-02,-6.444658742710987487e-02
2.122499999999999942e-01,-6.444824489501933817e-02,-6.444824489501933817e-02
2.124999999999999944e-01,-6.444989739882077406e-02,-6.444989739882077406e-02
2.127499999999999947e-01,-6.445154495338159539e-02,-6.445154495338159539e-02
2.129999999999999949e-01,-6.445318757352483385e-02,-6.445318757352483385e-02
2.132499999999999951e-01,-6.445482527402901507e-02,-6.445482527402901507e-02
2.134999999999999953e-01,-6.445645806962840840e-02,-6.445645806962840840e-02
2.137499999999999956e-01,-6.445808597501322124e-02,-6.445808597501322124e-02
2.139999999999999958e-01,-6.445970900482961286e-02,-6.445970900482961286e-02
2.142499999999999960e-01,-6.446132717367983322e-02,-6.446132717367983322e-02
2.144999999999999962e-01,-6.446294049612250054e-02,-6.446294049612250054e-02
2.147499999999999964e-01,-6.446454898667251798e-02,-6.446454898667251798e-02
2.149999999999999967e-01,-6.446615265980147613e-02,-6.446615265980147613e-02
2.152499999999999969e-01,-6.446775152993745872e-02,-6.446775152993745872e-02
2.154999999999999971e-01,-6.446934561146550058e-02,-6.446934561146550058e-02
2.157499999999999973e-01,-6.447093491872731008e-02,-6.447093491872731008e-02
2.159999999999999976e-01,-6.447251946602186590e-02,-6.447251946602186590e-02
2.162499999999999978e-01,-6.447409926760526433e-02,-6.447409926760526433e-02
2.164999999999999980e-01,-6.447567433769084422e-02,-6.447567433769084422e-02
2.167499999999999982e-01,-6.447724469044945061e-02,-6.447724469044945061e-02
2.169999999999999984e-01,-6.447881034000940703e-02,-6.447881034000940703e-02
2.172499999999999987e-01,-6.448037130045680687e-02,-6.448037130045680687e-02
2.174999999999999989e-01,-6.448192758583551343e-02,-6.448192758583551343e-02
2.177499999999999991e-01,-6.448347921014734030e-02,-6.448347921014734030e-02
2.179999999999999993e-01,-6.448502618735217629e-02,-6.448502618735217629e-02
2.182499999999999996e-01,-6.448656853136799927e-02,-6.448656853136799927e-02
2.184999999999999998e-01,-6.448810625607130642e-02,-6.448810625607130642e-02
2.187500000000000000e-01,-6.448963937529682278e-02,-6.448963937529682278e-02
2.190000000000000002e-01,-6.449116790283800082e-02,-6.449116790283800082e-02
2.192500000000000004e-01,-6.449269185244684011e-02,-6.449269185244684011e-02
2.195000000000000007e-01,-6.449421123783426191e-02,-6.449421123783426191e-02
2.197500000000000009e-01,-6.449572607267010926e-02,-6.449572607267010926e-02
2.200000000000000011e-01,-6.449723637058323022e-02,-6.449723637058323022e-02
2.202500000000000013e-01,-6.449874214516169990e-02,-6.449874214516169990e-02
2.205000000000000016e-01,-6.450024340995283434e-02,-6.450024340995283434e-02
2.207500000000000018e-01,-6.450174017846344032e-02,-6.450174017846344032e-02
2.210000000000000020e-01,-6.450323246415989864e-02,-6.450323246415989864e-02
2.212500000000000022e-01,-6.450472028046816408e-02,-6.450472028046816408e-02
2.215000000000000024e-01,-6.450620364077409852e-02,-6.450620364077409852e-02
2.217500000000000027e-01,-6.450768255842340149e-02,-6.450768255842340149e-02
2.220000000000000029e-01,-6.450915704672172124e-02,-6.450915704672172124e-02
2.222500000000000031e-01,-6.451062711893496004e-02,-6.451062711893496004e-02
2.225000000000000033e-01,-6.451209278828938520e-02,-6.451209278828938520e-02
2.227500000000000036e-01,-6.451355406797142089e-02,-6.451355406797142089e-02
2.230000000000000038e-01,-6.451501097112816163e-02,-6.451501097112816163e-02
2.232500000000000040e-01,-6.451646351086723352e-02,-6.451646351086723352e-02
2.235000000000000042e-01,-6.451791170025705791e-02,-6.451791170025705791e-02
2.237500000000000044e-01,-6.451935555232697628e-02,-6.451935555232697628e-02
2.240000000000000047e-01,-6.452079508006719477e-02,-6.452079508006719477e-02
2.242500000000000049e-01,-6.452223029642906171e-02,-6.452223029642906171e-02
2.245000000000000051e-01,-6.452366121432513701e-02,-6.452366121432513701e-02
2.247500000000000053e-01,-6.452508784662928931e-02,-6.452508784662928931e-02
2.250000000000000056e-01,-6.452651020617686251e-02,-6.452651020617686251e-02
2.252500000000000058e-01,-6.452792830576470351e-02,-6.452792830576470351e-02
2.255000000000000060e-01,-6.452934215815141206e-02,-6.452934215815141206e-02
2.257500000000000062e-01,-6.453075177605729906e-02,-6.453075177605729906e-02
2.260000000000000064e-01,-6.453215717216465031e-02,-6.453215717216465031e-02
2.262500000000000067e-01,-6.453355835911772642e-02,-6.453355835911772642e-02
2.265000000000000069e-01,-6.453495534952291557e-02,-6.453495534952291557e-02
2.267500000000000071e-01,-6.453634815594885832e-02,-6.453634815594885832e-02
2.270000000000000073e-01,-6.453773679092647542e-02,-6.453773679092647542e-02
2.272500000000000075e-01,-6.453912126694938411e-02,-6.453912126694938411e-02
2.275000000000000078e-01,-6.454050159647349572e-02,-6.454050159647349572e-02
2.277500000000000080e-01,-6.454187779191764007e-02,-6.454187779191764007e-02
2.280000000000000082e-01,-6.454324986566334355e-02,-6.454324986566334355e-02
2.282500000000000084e-01,-6.454461783005503717e-02,-6.454461783005503717e-02
2.285000000000000087e-01,-6.454598169740026481e-02,-6.454598169740026481e-02
2.287500000000000089e-01,-6.454734147996959992e-02,-6.454734147996959992e-02
2.290000000000000091e-01,-6.454869718999700634e-02,-6.454869718999700634e-02
2.292500000000000093e-01,-6.455004883967969953e-02,-6.455004883967969953e-02
2.295000000000000095e-01,-6.455139644117838249e-02,-6.455139644117838249e-02
2.297500000000000098e-01,-6.455274000661727352e-02,-6.455274000661727352e-02
2.300000000000000100e-01,-6.455407954808442539e-02,-6.455407954808442539e-02
2.302500000000000102e-01,-6.455541507763166986e-02,-6.455541507763166986e-02
2.305000000000000104e-01,-6.455674660727453440e-02,-6.455674660727453440e-02
2.307500000000000107e-01,-6.455807414899281116e-02,-6.455807414899281116e-02
2.310000000000000109e-01,-6.455939771473030719e-02,-6.455939771473030719e-02
2.312500000000000111e-01,-6.456071731639505262e-02,-6.456071731639505262e-02
2.315000000000000113e-01,-6.456203296585943940e-02,-6.456203296585943940e-02
2.317500000000000115e-01,-6.456334467496031848e-02,-6.456334467496031848e-02
2.320000000000000118e-01,-6.456465245549897203e-02,-6.456465245549897203e-02
2.322500000000000120e-01,-6.456595631924146039e-02,-6.456595631924146039e-02
2.325000000000000122e-01,-6.456725627791858046e-02,-6.456725627791858046e-02
2.327500000000000124e-01,-6.456855234322597670e-02,-6.456855234322597670e-02
2.330000000000000127e-01,-6.456984452682427988e-02,-6.456984452682427988e-02
2.332500000000000129e-01,-6.457113284033919043e-02,-6.457113284033919043e-02
2.335000000000000131e-01,-6.457241729536161712e-02,-6.457241729536161712e-02
2.337500000000000133e-01,-6.457369790344766325e-02,-6.457369790344766325e-02
2.340000000000000135e-01,-6.457497467611891806e-02,-6.457497467611891806e-02
2.342500000000000138e-01,-6.457624762486240122e-02,-6.457624762486240122e-02
2.345000000000000140e-01,-6.457751676113084038e-02,-6.457751676113084038e-02
2.347500000000000142e-01,-6.457878209634244915e-02,-6.457878209634244915e-02
2.350000000000000144e-01,-6.458004364188144053e-02,-6.458004364188144053e-02
2.352500000000000147e-01,-6.458130140909790207e-02,-6.458130140909790207e-02
2.355000000000000149e-01,-6.458255540930783745e-02,-6.458255540930783745e-02
2.357500000000000151e-01,-6.458380565379343019e-02,-6.458380565379343019e-02
2.360000000000000153e-01,-6.458505215380305753e-02,-6.458505215380305753e-02
2.362500000000000155e-01,-6.458629492055147081e-02,-6.458629492055147081e-02
2.365000000000000158e-01,-6.458753396521965673e-02,-6.458753396521965673e-02
2.367500000000000160e-01,-6.458876929895525365e-02,-6.458876929895525365e-02
2.370000000000000162e-01,-6.459000093287249611e-02,-6.459000093287249611e-02
2.372500000000000164e-01,-6.459122887805233970e-02,-6.459122887805233970e-02
2.375000000000000167e-01,-6.459245314554248885e-02,-6.459245314554248885e-02
2.377500000000000169e-01,-6.459367374635764658e-02,-6.459367374635764658e-02
2.380000000000000171e-01,-6.459489069147944518e-02,-6.459489069147944518e-02
2.382500000000000173e-01,-6.459610399185673757e-02,-6.459610399185673757e-02
2.385000000000000175e-01,-6.459731365840550021e-02,-6.459731365840550021e-02
2.387500000000000178e-01,-6.459851970200898574e-02,-6.459851970200898574e-02
2.390000000000000180e-01,-6.459972213351790338e-02,-6.459972213351790338e-02
2.392500000000000182e-01,-6.460092096375050219e-02,-6.460092096375050219e-02
2.395000000000000184e-01,-6.460211620349255723e-02,-6.460211620349255723e-02
2.397500000000000187e-01,-6.460330786349760546e-02,-6.460330786349760546e-02
2.399999999999999911e-01,-6.460449595448684856e-02,-6.460449595448684856e-02
2.402499999999999913e-01,-6.460568048714958322e-02,-6.460568048714958322e-02
2.404999999999999916e-01,-6.460686147214288189e-02,-6.460686147214288189e-02
2.407499999999999918e-01,-6.460803892009205074e-02,-6.460803892009205074e-02
2.409999999999999920e-01,-6.460921284159051869e-02,-6.460921284159051869e-02
2.412499999999999922e-01,-6.461038324719994841e-02,-6.461038324719994841e-02
2.414999999999999925e-01,-6.461155014745044445e-02,-6.461155014745044445e-02
2.417499999999999927e-01,-6.461271355284052553e-02,-6.461271355284052553e-02
2.419999999999999929e-01,-6.461387347383733271e-02,-6.461387347383733271e-02
2.422499999999999931e-01,-6.461502992087653219e-02,-6.461502992087653219e-02
2.424999999999999933e-01,-6.461618290436262069e-02,-6.461618290436262069e-02
2.427499999999999936e-01,-6.461733243466898091e-02,-6.461733243466898091e-02
2.429999999999999938e-01,-6.461847852213778443e-02,-6.461847852213778443e-02
2.432499999999999940e-01,-6.461962117708039410e-02,-6.461962117708039410e-02
2.434999999999999942e-01,-6.462076040977714209e-02,-6.462076040977714209e-02
2.437499999999999944e-01,-6.462189623047766285e-02,-6.462189623047766285e-02
2.439999999999999947e-01,-6.462302864940085156e-02,-6.462302864940085156e-02
2.442499999999999949e-01,-6.462415767673505840e-02,-6.462415767673505840e-02
2.444999999999999951e-01,-6.462528332263806075e-02,-6.462528332263806075e-02
2.447499999999999953e-01,-6.462640559723722977e-02,-6.462640559723722977e-02
2.449999999999999956e-01,-6.462752451062954429e-02,-6.462752451062954429e-02
2.452499999999999958e-01,-6.462864007288189605e-02,-6.462864007288189605e-02
2.454999999999999960e-01,-6.462975229403079835e-02,-6.462975229403079835e-02
2.457499999999999962e-01,-6.463086118408299663e-02,-6.463086118408299663e-02
2.459999999999999964e-01,-6.463196675301502436e-02,-6.463196675301502436e-02
2.462499999999999967e-01,-6.463306901077363331e-02,-6.463306901077363331e-02
